ID,data_hora,latitude,longitude,intensidade_fogo_frp,confianca,tipo_uso_solo,temperatura_c,umidade_percentual,velocidade_vento_kmh
14543,2022-05-07 01:23:03.914325714,-28.15639376132032,-66.00324456662493,123.45480590092149,0.8116090334682997,floresta,32.363119835048195,58.55972753499676,24.94837750867587
20424,2012-05-03 00:56:02.314392164,-0.8339286958035714,-70.14812756968234,34.34544355147602,0.9241181634225568,savana,28.944459547513034,60.53026615336924,1.122516380056977
12803,2016-11-26 17:16:34.638292909,1.1300572804484474,-44.11248084984224,220.65399661323585,0.6907392811149676,floresta,36.4236891255038,48.304797684015575,20.91298330623853
14619,2020-07-12 17:49:38.603667676,-30.665181569987464,-56.75012677651259,474.1607853003159,0.5216504107440245,pastagem,24.657392897168112,29.2758357513551,26.289480109399438
17300,2018-03-10 07:24:35.035903364,-16.739394595990085,-41.22209055840255,151.40965614478762,0.8792282348082241,floresta,22.239544016345217,62.32136275519781,9.127328720963154
17257,2010-05-15 01:11:52.170830786,-1.1930351009097322,-64.22718299839065,453.8212539687637,0.7501230437197783,savana,30.97579929122422,20.265722017784512,14.878444271045096
16166,2023-09-10 19:09:30.038151503,-19.146015100184496,-54.811216483118315,214.24055331459866,0.5418358265231255,floresta,21.496105826255242,67.14251613660706,27.5238492927909
18879,2015-03-24 17:08:22.707503617,-1.4951974985046164,-64.03248168882456,181.101250973618,0.8966388692706683,agricola,36.12987636467941,71.68021530189478,4.129354941577081
17174,2013-10-05 16:58:43.898039088,2.025948713886301,-42.19098503935862,46.466819422366974,0.5205495995042289,savana,34.46500590088979,72.45253986397717,15.155455577133468
19968,2023-08-11 21:29:38.158693194,-4.799214084292657,-35.19313456278245,208.83747513747952,0.5816269674815921,agricola,38.106740956194926,25.280185225069413,11.700625091520786
15398,2011-12-02 10:39:32.206506021,4.693480211362477,-39.91012921113494,277.3492313846263,0.792470585189007,savana,27.95477210362157,58.01957142385914,0.10052917240226611
14017,2010-02-03 16:45:20.778201054,-5.552125635195992,-73.10196188009802,299.10819562925406,0.5454248774801085,floresta,29.927698356263157,30.17078984129957,13.541423863204082
15201,2012-03-12 16:58:28.511996701,-29.067413141595544,-67.9851634251259,223.42541348817818,0.9767827444851067,agricola,30.37799025377733,42.53868716734239,22.779367445037035
18843,2018-11-03 21:49:54.231562793,-29.368101830683138,-41.140806948731225,215.24386442541913,0.9831674281663467,agricola,39.04373113703588,24.268636824648105,17.504521504624922
18944,2021-12-29 03:26:32.444838881,-8.73930297969865,-67.03070817756489,135.3694919999474,0.764194787045018,pastagem,28.642646956049592,60.741365342740224,21.739104635433574
17188,2021-05-03 10:22:44.007847190,-7.30441573444412,-61.96058066863401,220.8961099112886,0.8993369856921896,agricola,36.38003744371841,72.93321434971168,14.46968208488318
13181,2013-10-11 12:09:21.555938974,-5.0842591695154695,-72.20095429850166,444.2889986985986,0.5653375733672499,pastagem,20.10917330206067,27.502450655852556,24.164524450970447
18005,2020-07-23 15:17:35.706246495,3.162161094987006,-62.97210602488656,486.3836170726176,0.8651068726891185,agricola,25.802539721611407,40.19803604557681,10.69963404813916
13017,2014-02-21 06:24:30.132008687,5.013283872118308,-57.759291697984104,199.13476142431426,0.7671467128384919,pastagem,38.13659281723248,44.54607792414642,17.4383696421395
12970,2020-06-06 10:05:03.396941841,-33.61948309626493,-59.313721861453715,173.06107662629844,0.9622033097682219,agricola,32.28053632295199,34.993097317850925,27.30492130072274
20581,2023-05-26 02:11:46.646991611,-3.6106889753086584,-51.05407065602344,89.53836455467595,0.6263702730667351,pastagem,39.59862661626306,54.92851419054093,17.077929027652637
12255,2022-09-12 07:40:24.791101813,-25.54836115483802,-46.89471016321032,211.8319372498557,0.8361590821283821,agricola,38.1383385446144,26.73963895585687,15.582553295439697
16525,2020-06-07 12:05:51.542551398,-31.586529538215636,-68.27261633640865,200.86721977097676,0.8753563528616972,savana,35.17456238330042,25.501273897155322,20.510432358282376
15636,2018-06-07 04:16:31.976718009,-11.429618088697431,-69.14103537086095,349.5818668191188,0.6010911999798004,savana,33.0183215270311,68.77054990066296,11.598449338342862
12787,2010-05-17 05:58:27.700613990,0.3431902523999355,-58.671223866637476,421.7032764533297,0.5606763362472107,floresta,35.39799928647312,59.05714899714046,21.371816967869446
15394,2012-11-23 16:16:18.823293224,-7.524428820052247,-65.6800240348517,236.36281850254457,0.5898606206556223,savana,30.768735324257456,66.60085992417223,25.748878560333996
14321,2014-06-16 10:10:06.025811940,-9.889321249854898,-56.55673957304201,97.87023400397213,0.8194985371519826,savana,35.55010137848644,62.76842376997915,22.700529098533934
10403,2023-07-28 04:36:58.593616068,-31.96081398387959,-52.07511002320071,314.55019387025015,0.9858777253437248,agricola,25.314108320514958,29.995256168733277,28.508663611391427
16806,2011-05-19 20:25:32.346642919,-19.309380904530542,-60.83121298158113,487.28236025139626,0.6006414230898462,savana,29.83606754571219,50.23264127026178,19.98599505829586
16006,2022-07-31 16:00:15.234795332,3.563991393845029,-40.31682247593416,100.80673956636439,0.6160279593142011,floresta,23.45151948752689,21.6414552441177,17.93886065101973
18550,2023-06-23 07:40:36.330772400,-14.091727601111131,-58.0913858234002,377.6102734615106,0.5062145607338611,savana,24.27928689206161,56.079105767916424,18.476375572360297
10559,2017-02-21 19:26:06.174507350,-10.95604402027175,-71.66666454919968,371.10755148870163,0.8658602866663261,pastagem,25.21224389072093,44.74583466522892,8.901776821835764
13138,2013-04-19 02:47:31.486357689,-20.35913752775013,-54.67762177316246,470.1799630652963,0.6443711253482693,savana,34.86452238954304,33.00370824427387,16.18058384274318
16828,2014-07-01 17:17:00.776920229,-3.673104725516467,-58.78646402055187,134.50378713508223,0.9226453846250924,pastagem,26.19428633822252,28.138983464744065,6.842261155001637
20812,2022-02-25 13:05:05.886488199,2.8058049972398678,-40.85791791205321,423.84454166856665,0.7050423705868709,agricola,23.55752273040846,66.71319654631688,15.650483282373193
10376,2011-02-17 06:41:26.575422384,-28.24265874909658,-64.03660636617488,214.78650777385053,0.5919585562622686,agricola,39.15260666693429,22.001464254897492,14.938066599501651
14376,2020-05-17 17:40:19.452566206,-5.473094593099017,-73.02892070930743,84.78240617169295,0.7177272916186683,floresta,36.913849259164586,57.2228614788669,19.76832182209823
17627,2022-03-20 17:02:28.936382115,-27.577423818071303,-60.12475678176517,50.62227691740865,0.8477729528959121,floresta,25.248476716788716,27.725663373874934,8.80331641698355
15624,2025-04-01 22:43:46.540779710,-11.488930439948998,-50.02266153466912,428.9332825489437,0.6069318203881855,pastagem,23.74682545536628,43.53023022624784,2.0077623436885284
14052,2019-08-13 10:46:15.981586695,-17.44657626970551,-68.25196506940678,294.22171975452966,0.8388227410703504,savana,21.5085854274,37.11327449205526,25.999206843405304
17368,2018-05-03 02:54:00.164657742,-14.463541091444057,-69.06200574642277,266.9767463265645,0.9444433877482601,agricola,39.42923951050423,53.518812903249916,29.02534907419205
10308,2010-08-05 19:42:44.072742339,-2.954383568034494,-58.79174437737759,260.24276853205834,0.5116740370069119,agricola,26.52158943265355,42.516703231958076,18.63960534976804
17114,2023-06-19 02:17:39.245578825,-13.885591703865288,-44.58592773204055,329.77899987857575,0.5441499857770375,pastagem,32.47951736819276,73.16465219963332,24.730070189978186
10428,2023-12-19 23:48:56.859202921,4.090243578428407,-55.96110056452661,93.86130730512812,0.6077817205802601,pastagem,34.849462679716495,64.13276355205949,12.770093018747064
16398,2015-03-13 17:45:30.373915315,-26.45787635455859,-43.4435623177029,440.68627493221715,0.5335462812342905,savana,28.552207601944218,22.526178223708094,9.425041491289798
14956,2021-01-30 18:13:12.588553607,2.6675656851355853,-67.64091979343117,290.6296438838944,0.7404596266614198,pastagem,34.86272040416371,32.36043945288051,5.099223776385823
11680,2020-11-12 02:37:57.368559837,-24.174448674606406,-61.46228370868823,276.8112267627261,0.9428266084453332,pastagem,23.930679545096638,33.10286429541797,17.460319367472362
20921,2017-09-03 05:16:51.132648855,-18.592820605435758,-39.67493878092405,166.34817984625235,0.5488908930914198,savana,33.44619794845187,55.416302852461676,26.903429990721143
10719,2017-05-01 23:41:25.108670354,5.072563486118277,-71.25833911106655,182.54953703208926,0.9461383689653252,savana,25.06458445801393,46.62350196363765,18.762226624319442
11648,2012-07-25 06:00:34.868082687,-31.859935911297413,-51.15412779182212,237.8892295515432,0.6384719596137802,savana,37.823961636404334,40.7115277067967,14.366602049168202
13251,2014-07-25 07:47:14.239098907,-27.737222580317013,-64.22300782145072,326.36174915975556,0.7250554264657105,floresta,38.02670666260413,68.19721381275613,0.10867649763184106
15428,2018-05-05 17:12:16.056796461,-21.303350058459294,-37.96758244047792,95.66826647414189,0.8725232419814704,floresta,24.585337667025538,37.82162927387695,17.149629286412733
18273,2019-03-01 07:05:23.414704442,-3.590353693154629,-60.66414269177706,95.74204823611832,0.9173027560445198,floresta,22.24703392653521,23.18022577530442,18.47914262126605
15121,2013-12-27 10:48:42.246582776,-32.35575408830121,-66.74055369119525,359.93485637839353,0.9733620519574923,pastagem,24.341447105378478,69.13385361045576,18.240905031583573
10963,2010-10-01 01:50:59.935354300,-7.892443950845145,-43.23668085964809,226.2848203602144,0.6026783245439349,floresta,35.47822754086167,65.53200671426725,0.01290562199483758
19552,2019-06-28 21:04:36.466013968,-4.158075352465197,-56.537269656313875,283.5739319106603,0.8302471172126613,floresta,34.87689446231267,73.23504274881125,26.65835802210024
18993,2011-09-27 16:44:38.744375557,-2.1471754945600416,-72.081872659254,210.6416326130954,0.7390676938393125,agricola,26.86813558996281,45.30420729171284,26.765100541691538
15542,2021-11-24 11:00:04.162415862,-1.2742106576894017,-45.473893173475105,162.51727094506975,0.8965689042436955,pastagem,33.53920329325865,36.55126474904782,9.506290325293879
18886,2023-08-16 20:01:38.934761286,-16.556360548919827,-41.17410633751898,161.83227315931993,0.609185205536406,pastagem,24.686992490441,55.58069549513495,5.101179437838522
18465,2016-06-01 14:19:52.690052629,-29.75969703721206,-66.58265446489338,53.63806324269876,0.7848736132593193,agricola,27.87933458834747,30.299390655986755,17.948252160827206
20644,2016-10-30 22:26:16.625251174,-24.474965193106915,-52.937824183872365,71.18896601853596,0.6908304302687676,pastagem,33.261264595133795,26.229473300740786,24.65919456420613
10712,2016-04-20 00:17:05.002568424,-14.55886450323942,-72.261673915693,110.51912074959753,0.9866092186060806,agricola,36.01312381425457,24.290961688538996,5.7379503970210095
20495,2021-10-31 20:11:01.268791854,-13.78938629935396,-73.7292485975497,139.33907290214827,0.9422551815753044,savana,25.579575764961255,79.17859015862335,0.4015775089996876
10408,2018-10-25 07:14:42.381702960,-23.888122132596745,-40.67562388350236,387.05854117406733,0.8035155964085279,agricola,36.29441388250808,47.38379367370357,4.44206332545496
20936,2024-06-15 10:18:19.308041632,-13.239963884549358,-52.608452943720955,420.1751529988922,0.7220072650280408,pastagem,34.42295578582518,29.01902362956733,17.18857896905519
20012,2014-07-06 22:00:37.004405260,3.6615892674042314,-36.46143725030142,28.719485525147526,0.9624716476209425,floresta,21.731938780540567,27.198580967647196,12.401226148898267
19382,2024-04-29 20:38:04.697374761,-7.368962886450433,-61.934073756661064,163.12629598571655,0.6438473789639007,pastagem,37.47414050236078,29.502844557552113,20.886472330862777
13127,2024-01-26 01:03:02.349101126,-28.09866582866301,-46.75699075510866,190.9501597388125,0.8443673377450229,agricola,28.513423810705145,42.85188602682133,15.751771565985592
12833,2016-08-17 13:48:05.629391193,-8.195800004990257,-66.81636620624809,70.9764777562947,0.5815537384482362,pastagem,31.874948241626203,77.79604584392501,4.995860154302374
12386,2018-02-26 08:53:04.663701028,-17.73758714904954,-47.56660607186888,130.49794685072476,0.9442526535598128,agricola,21.007577497275264,53.803435175089774,15.98009024908957
20264,2015-09-09 12:34:25.923046410,-24.8396150548408,-41.86721095362158,188.50505644619156,0.7130006422686361,agricola,23.032626475969543,50.91602566946904,17.363953835308703
10325,2017-05-15 00:05:14.761943281,-20.094246517923096,-55.725727120525605,71.6365743727019,0.6210683743165415,savana,33.678259160907835,60.447978740494065,11.530763720829016
14967,2020-08-22 09:52:33.679220796,-23.695968249375866,-62.9984743314468,61.90191227328848,0.9657514744008374,savana,38.50389284540828,31.089003712104983,24.57580400857931
17935,2011-01-03 10:11:33.834678773,-5.169286270781875,-71.51127464813135,394.1794084980579,0.5029538007166487,savana,34.0083864821025,73.58926257661243,21.972730464456994
19441,2011-12-31 13:24:41.336786240,-0.9604744316388931,-35.282022534837566,153.81348877243093,0.9578011349995259,pastagem,30.000796510013505,57.98008104101359,16.21400397524037
10528,2019-12-05 05:33:55.301719785,-8.907673474583877,-48.15472479099938,290.4669279434148,0.8343146636902167,agricola,38.51535673477015,38.67749766134975,18.396073043767284
19158,2021-03-20 19:10:01.718525529,-27.798159511456188,-63.06185121659556,283.5509467344826,0.6889168966687078,agricola,22.74643148172503,30.391953716966988,16.86926961602154
16178,2019-02-04 07:37:17.783125579,-20.32282704577953,-57.32853322358882,277.6429649831242,0.7543865338132703,savana,29.646938375076104,47.88940480961691,7.221948082259031
19819,2020-04-19 09:07:26.985981643,-13.139125857883037,-35.87467807973263,367.27767603311133,0.6719654259427241,savana,24.3107886254938,47.14528822636257,19.061049463877154
12696,2019-01-28 09:23:44.316622674,1.6067000844998631,-59.000339725318895,251.3529142288052,0.6365803278734661,floresta,29.709322312340518,33.95666425850861,19.13162158537052
16317,2024-02-22 16:35:44.623621106,-32.92878788846755,-57.037965316846964,391.6859821883511,0.7093651881769008,agricola,20.82594543182874,57.53712887750093,17.732114687722444
12909,2012-03-24 13:21:51.989303529,-8.999293978382447,-57.705476046442584,402.66083354240726,0.9398992530595678,floresta,31.223437560991957,66.57847297736905,21.041532219591353
18188,2023-06-10 00:18:37.046903253,-2.083805468940607,-40.75801090056266,55.2671833259802,0.59666990220936,floresta,39.53348431004231,67.31966348118479,8.287176513069735
17638,2020-08-16 06:42:58.236863494,-17.387191507920434,-35.69919128689835,230.72691057597237,0.6758115928491897,savana,33.08961652123794,65.44777714513953,29.77152493725832
12946,2022-08-13 14:53:07.719341338,-28.25552935617603,-67.01032320394955,182.30555313076337,0.7796685294465884,savana,24.96442112503034,23.282153666426723,10.80661289645929
19924,2011-11-18 06:14:26.531441987,-6.887129151116582,-73.16666384213268,129.41697214265548,0.5923605997662756,savana,29.800296413433745,42.18716543773465,7.304808161804532
17814,2019-11-21 05:56:27.804686844,-32.64190591918859,-70.46235272956037,429.0313018657223,0.7657737493978114,floresta,37.35137272592491,37.22154842840186,16.81903476652368
14860,2016-08-18 10:35:57.144518256,-10.39450412275831,-38.90771666752488,434.04415804583624,0.9401841498095687,savana,21.309428344013533,47.55275918090716,24.375407689699987
19228,2015-02-17 06:56:59.813114345,-4.2949475400994785,-60.604509578485576,165.62733640627422,0.5595028663885253,savana,33.993966324386165,46.60067112811316,28.58330986470123
15519,2021-03-17 05:29:13.437014282,-13.796483099625693,-61.22861484145264,320.5433463048838,0.6203867782399415,agricola,29.56910519741942,76.31960550318729,3.0116093691080215
14087,2022-11-27 09:41:54.424175024,2.1693906012193622,-60.851088916640435,117.32502778458047,0.8487668853544479,savana,26.876650586941437,62.41910068275928,25.03574145539174
12719,2011-10-05 07:17:34.539492391,-19.003461005691847,-35.014448711559844,33.72858702710042,0.93872607428461,agricola,35.272403453800464,61.817467037757375,25.348950470821595
19467,2022-03-21 10:59:04.243118346,-11.023759214891765,-53.79421010257654,476.63026549467304,0.7310739310362182,savana,23.927211857591498,79.39379256554922,13.64016312195752
16543,2024-02-12 03:18:51.756946325,-17.653429289924162,-41.19488971227393,70.25227332841042,0.6276247147159183,pastagem,37.87953192713392,47.828311780505175,15.812422173074502
11465,2016-01-15 21:40:38.309886783,0.6230226990260945,-36.80650934370654,442.9342653221153,0.5478081889382118,agricola,30.934565727812213,32.81741117623723,27.871923510935392
19155,2012-11-05 22:34:07.702304572,-18.94497628838532,-70.53707157974034,461.2222384638835,0.6407019578270171,pastagem,21.05656819377042,53.32531081293327,16.316331001146278
19608,2025-05-08 22:49:36.956893325,-26.914362087505225,-56.90260767495491,404.40628494159523,0.6913641177287719,pastagem,20.006495201214523,28.19248126127036,8.767125015730517
11401,2012-03-12 21:48:34.119827166,-6.075303224033785,-70.82349317815962,397.79021488744183,0.5155442780200342,floresta,23.312817303104666,29.80007581127866,27.707738438618673
14849,2014-04-25 00:55:24.302475363,4.845233576392133,-50.39525594561253,228.51811974671622,0.711622841292257,agricola,31.651366568786322,24.379226242861314,1.2062337516113342
15861,2021-02-03 12:15:13.400283694,-23.534389994455196,-58.17565071486389,88.81463365423573,0.7003857633213857,agricola,29.277825164112798,73.06428384999958,9.931909613992087
16309,2023-08-07 09:42:43.754023731,-33.41313896591599,-56.75868134151497,463.94078648575544,0.9292014547202193,agricola,25.84740089725302,21.13921374136139,13.028526215219227
12094,2022-01-17 17:01:22.503782272,-16.394255703056146,-63.82228876493811,133.22277463839526,0.8572915085378123,agricola,24.11407335606121,79.82771755817774,15.8761206004203
18959,2016-07-03 17:58:32.866022617,1.6878071613493475,-66.03668456481866,255.3387927313419,0.8559789218572322,pastagem,39.111721480704816,45.780123459153074,17.442175466957515
11491,2024-08-30 03:05:52.688026249,4.705882580796597,-54.919578322204465,176.09156832301892,0.9937356810498428,agricola,35.31079370932891,65.10361411981299,19.278415364259494
12879,2014-11-20 10:58:19.691174358,3.635458518640597,-39.162594318501874,141.01988262815115,0.9885656668840344,savana,26.77461094616383,76.01772096273183,11.560563134561114
15885,2014-05-20 14:20:46.610060155,-12.382347262068077,-52.4077227201858,165.99706981416898,0.5915381840067104,floresta,30.175405997704836,49.340095617712436,25.810542121111844
10617,2019-09-03 07:58:10.625386596,-10.078939451558568,-48.35874352886306,291.57063407663816,0.9374283969180066,agricola,29.89841306491818,57.91204285827422,2.4083980323193654
13443,2015-09-17 10:36:48.657190353,-27.362302948982286,-61.80030790278934,374.57620455069906,0.8025907746526184,floresta,35.8938575915251,39.79450798514089,28.046103582837556
12632,2024-05-16 06:47:04.105548739,2.69305598291826,-46.893358539932095,312.7124781133508,0.6079665154025676,savana,22.064704762688358,38.25482940959529,26.841786891638865
13245,2018-04-01 21:50:09.409565806,3.7829765059070724,-42.32464924448188,389.787566023547,0.9292038807089826,savana,38.37531630652043,37.855842866394056,20.02326074524895
19485,2023-08-08 16:51:41.128637910,-24.259226099240237,-48.98957962559763,77.8964094550383,0.5234018430461986,pastagem,31.23480616561552,71.68667261296196,26.540137985692418
11699,2015-08-30 19:52:30.548865944,-8.1433592156273,-57.496997138102955,210.73190903753624,0.5441538649560511,pastagem,32.965161543268835,79.58693129011324,6.456468340181814
15282,2010-12-07 14:13:14.336243942,-13.787131367567365,-53.07118187189844,345.5266985406086,0.5901398261741393,pastagem,39.38046218673168,77.82755942874621,17.284028550520542
17507,2015-06-08 21:45:29.884771615,1.9050984581406496,-72.74225661312899,351.7313635022587,0.5428644656569637,agricola,28.846298401983148,21.077076283793744,22.934901048891295
20033,2015-04-22 06:27:46.538941205,-26.341382254970448,-39.90575713404511,151.87336996071522,0.9479844244334944,pastagem,25.42564351615798,26.027961896558313,28.59608965107721
12762,2014-07-31 04:48:10.063616991,-18.393159991434842,-44.19317400259376,435.4428037839253,0.6133482199139231,floresta,26.531113448789732,22.341581824747085,29.95333350556206
15225,2022-05-11 10:23:51.785063088,-12.179021110593478,-38.21747969057419,232.4541891007924,0.5313141995765068,floresta,38.59751456322961,40.51479471597927,27.217508207678698
11949,2016-09-01 00:23:47.212244689,-16.713766842926205,-58.16801880465291,473.15382676406256,0.6261143356067831,pastagem,21.389151529062747,58.0743338265782,15.0935664916726
